20,807174644,435456604,-56656864,7,-891647819776.00,96.2,4.156
20,807174645,435456590,-56656835,7,-891647819776.00,96.2,4.157
20,807174646,435456577,-56656781,7,-891647819776.00,96.2,4.155
20,807174647,435456544,-56656764,7,-891647819776.00,96.2,4.156
20,807174648,435456567,-56656783,7,-891647819776.00,96.2,4.157
20,807174649,435456606,-56656795,7,-891647819776.00,96.2,4.156
20,807174650,435456594,-56656775,7,-891647819776.00,96.2,4.159
20,807174651,435456621,-56656776,7,-891647819776.00,96.2,4.159
20,807174652,435456648,-56656788,7,-891647819776.00,96.2,4.157
20,807174653,435456635,-56656739,7,-891647819776.00,96.2,4.160
20,807174654,435456671,-56656759,7,-891647819776.00,96.2,4.156
20,807174655,435456685,-56656765,7,-891647819776.00,96.2,4.157
20,807174656,435456705,-56656798,7,-891647819776.00,96.2,4.156
20,807174657,435456718,-56656823,7,-891647819776.00,96.2,4.155
20,807174658,435456742,-56656848,7,-891647819776.00,96.2,4.156
20,807174659,435456763,-56656864,7,-891647819776.00,96.2,4.155
20,807174660,435456778,-56656886,7,-891647819776.00,96.2,4.156
20,807174661,435456795,-56656898,7,-891647819776.00,96.2,4.157
20,807174662,435456810,-56656903,7,-891647819776.00,96.2,4.156
20,807174663,435456818,-56656907,7,-891647819776.00,96.2,4.154
20,807174664,435456837,-56656916,7,-891647819776.00,96.2,4.157
20,807174665,435456829,-56656916,7,-891647819776.00,96.2,4.157
20,807174666,435456783,-56656895,7,-891647819776.00,96.2,4.157
20,807174667,435456786,-56656904,7,-891647819776.00,96.2,4.159
20,807174668,435456789,-56656904,7,-891647819776.00,96.2,4.160
20,807174669,435456816,-56656892,7,-891647819776.00,96.2,4.159
20,807174670,435456850,-56656853,7,-891647819776.00,96.2,4.156
20,807174671,435456897,-56656861,7,-891647819776.00,96.2,4.157
20,807174672,435456891,-56656894,7,-891647819776.00,96.2,4.155
20,807174673,435456843,-56656916,7,-891647819776.00,96.2,4.156
20,807174674,435456824,-56656951,7,-891647819776.00,96.2,4.157
20,807174675,435456849,-56657013,7,-891647819776.00,96.2,4.155
20,807174676,435456836,-56657036,7,-891647819776.00,96.2,4.157
20,807174677,435456828,-56657041,7,-891647819776.00,96.2,4.155
20,807174678,435456806,-56657057,7,-891647819776.00,96.2,4.156
20,807174679,435456808,-56657019,7,-891647819776.00,96.2,4.156
20,807174680,435456810,-56657007,7,-891647819776.00,96.2,4.155
20,807174681,435456795,-56657044,7,-891647819776.00,96.2,4.156
20,807174682,435456762,-56657046,7,-891647819776.00,96.2,4.155
20,807174683,435456711,-56657071,7,-891647819776.00,96.2,4.156
20,807174684,435456670,-56657067,7,-891647819776.00,96.2,4.160
20,807174685,435456677,-56657029,7,-891647819776.00,96.2,4.157
20,807174686,435456593,-56657008,7,-891647819776.00,96.2,4.157
20,807174687,435456553,-56657037,7,-891647819776.00,96.2,4.160
20,807174688,435456505,-56656969,7,-891647819776.00,96.2,4.156
20,807174689,435456502,-56656882,7,-891647819776.00,96.2,4.157
20,807174690,435456495,-56656873,7,-891647819776.00,96.2,4.155
20,807174691,435456519,-56656870,7,-891647819776.00,96.2,4.160
20,807174692,435456439,-56656809,7,-891647819776.00,96.2,4.154
20,807174693,435456425,-56656791,7,-891647819776.00,96.2,4.155
20,807174694,435456412,-56656809,7,-891647819776.00,96.2,4.157
20,807174695,435456401,-56656790,7,-891647819776.00,96.2,4.157
20,807174696,435456396,-56656810,7,-891647819776.00,96.2,4.156
20,807174697,435456417,-56656851,7,-891647819776.00,96.2,4.156
20,807174698,435456436,-56656864,7,-891647819776.00,96.2,4.155
20,807174699,435456435,-56656832,7,-891647819776.00,96.2,4.156
20,807174700,435456484,-56656835,7,-891647819776.00,96.2,4.157
20,807174701,435456489,-56656862,7,-891647819776.00,96.2,4.157
20,807174702,435456477,-56656832,7,-891647819776.00,96.2,4.155
20,807174703,435456482,-56656867,7,-891647819776.00,96.2,4.156
20,807174704,435456489,-56656876,7,-891647819776.00,96.2,4.157
20,807174705,435456480,-56656901,7,-891647819776.00,96.2,4.155
20,807174706,435456480,-56656918,7,-891647819776.00,96.2,4.155
20,807174707,435456499,-56656945,7,-891647819776.00,96.2,4.156
20,807174708,435456506,-56656971,7,-891647819776.00,96.2,4.154
20,807174709,435456507,-56656987,7,-891647819776.00,96.2,4.156
20,807174710,435456550,-56657026,7,-891647819776.00,96.2,4.156
20,807174711,435456585,-56657041,7,-891647819776.00,96.2,4.156
20,807174712,435456613,-56657057,7,-891647819776.00,96.2,4.157
20,807174713,435456657,-56657090,7,-891647819776.00,96.2,4.156
20,807174714,435456619,-56657130,7,-891647819776.00,96.2,4.157
20,807174715,435456729,-56657158,6,-891647819776.00,96.2,4.156
20,807174716,435456689,-56657089,6,-891647819776.00,96.2,4.157
20,807174717,435456733,-56657196,7,-891647819776.00,96.2,4.157
20,807174718,435456817,-56657245,7,-891647819776.00,96.2,4.155
20,807174719,435456887,-56657229,7,-891647819776.00,96.2,4.155
20,807174720,435456925,-56657254,7,-891647819776.00,96.2,4.156
20,807174721,435456949,-56657239,6,-891647819776.00,96.2,4.156
20,807174722,435456914,-56657271,7,-891647819776.00,96.2,4.157
20,807174723,435456848,-56657283,7,-891647819776.00,96.2,4.154
20,807174724,435456793,-56657299,7,-891647819776.00,96.2,4.156
20,807174725,435456754,-56657309,7,-891647819776.00,96.2,4.155
20,807174726,435456806,-56657377,7,-891647819776.00,96.2,4.156
20,807174727,435456890,-56657455,7,-891647819776.00,96.2,4.154
20,807174728,435456918,-56657477,7,-891647819776.00,96.2,4.154
20,807174729,435456934,-56657490,7,-891647819776.00,96.2,4.157
20,807174730,435456974,-56657473,7,-891647819776.00,96.2,4.156
20,807174731,435456976,-56657472,7,-891647819776.00,96.2,4.159
20,807174732,435456987,-56657478,7,-891647819776.00,96.2,4.157
20,807174733,435457027,-56657490,7,-891647819776.00,96.2,4.155
20,807174734,435457033,-56657482,7,-891647819776.00,96.2,4.157
20,807174735,435457033,-56657468,7,-891647819776.00,96.2,4.156
20,807174736,435457035,-56657476,7,-891647819776.00,96.2,4.156
20,807174737,435457053,-56657427,7,-891647819776.00,96.2,4.155
20,807174738,435457041,-56657417,7,-891647819776.00,96.2,4.153
20,807174739,435456983,-56657430,7,-891647819776.00,96.2,4.155
20,807174740,435456927,-56657434,7,-891647819776.00,96.2,4.156
20,807174741,435456891,-56657424,7,-891647819776.00,96.2,4.156
20,807174742,435456870,-56657421,7,-891647819776.00,96.2,4.155
20,807174743,435456817,-56657405,7,-891647819776.00,96.2,4.155
20,807174744,435456771,-56657398,7,-891647819776.00,96.2,4.157
20,807174745,435456754,-56657405,7,-891647819776.00,96.2,4.156
20,807174746,435456736,-56657418,7,-891647819776.00,96.2,4.157
20,807174747,435456730,-56657425,7,-891647819776.00,96.2,4.157
20,807174748,435456725,-56657386,7,-891647819776.00,96.2,4.154
20,807174749,435456718,-56657392,7,-891647819776.00,96.2,4.156
20,807174750,435456720,-56657393,7,-891647819776.00,96.2,4.156
20,807174751,435456731,-56657395,6,-891647819776.00,96.2,4.155
20,807174752,435456778,-56657397,6,-891647819776.00,96.2,4.156
20,807174753,435456805,-56657396,7,-891647819776.00,96.2,4.153
20,807174754,435456853,-56657394,7,-891647819776.00,96.2,4.155
20,807174755,435456881,-56657442,7,-891647819776.00,96.2,4.154
20,807174756,435456843,-56657413,7,-891647819776.00,96.2,4.154
20,807174757,435456859,-56657420,7,-891647819776.00,96.2,4.155
20,807174758,435456809,-56657442,7,-891647819776.00,96.2,4.156
20,807174759,435456792,-56657455,7,-891647819776.00,96.2,4.154
20,807174760,435456766,-56657471,7,-891647819776.00,96.2,4.157
20,807174761,435456759,-56657464,7,-891647819776.00,96.2,4.155
