1,808476849,435425710,-56770563,6,121.0,0.800,132.0,0.500,180.8,17,22,98.6,4.176
1,808476850,435425699,-56770787,6,121.0,0.800,132.0,0.800,180.8,17,22,98.6,4.175
1,808476851,435425497,-56770501,6,121.0,0.600,132.0,0.500,180.8,17,22,98.6,4.177
1,808476852,435425536,-56770618,7,121.0,0.900,132.0,0.500,180.8,17,22,98.6,4.176
1,808476853,435425414,-56770742,7,121.0,0.800,132.0,0.600,180.8,17,22,98.6,4.175
1,808476854,435425367,-56770517,6,121.0,0.700,132.0,0.800,180.8,17,22,98.6,4.175
1,808476855,435425325,-56770659,6,121.0,0.600,132.0,0.800,180.8,17,22,98.6,4.176
1,808476856,435425211,-56770476,6,nan,nan,132.0,0.500,180.8,17,22,98.6,4.177
1,808476857,435425175,-56770803,6,121.0,0.900,132.0,0.000,180.8,17,22,98.6,4.176
1,808476858,435425185,-56771044,6,121.0,0.700,132.0,0.000,180.8,17,22,98.6,4.177
1,808476859,435425258,-56771255,6,121.0,0.800,132.0,0.500,180.8,17,22,98.6,4.176
1,808476860,435425494,-56771129,6,121.0,0.600,132.0,0.700,180.8,17,22,98.6,4.182
1,808476861,435425651,-56770976,6,121.0,0.600,132.0,0.600,180.8,17,22,98.6,4.177
1,808476862,435425827,-56770681,6,121.0,0.500,132.0,0.500,180.8,17,22,98.6,4.179
1,808476863,435425777,-56770690,6,121.0,0.500,132.0,0.600,180.8,17,22,98.6,4.175
1,808476864,435425851,-56770671,7,121.0,0.600,132.0,0.000,180.8,17,22,98.6,4.176
1,808476865,435425837,-56770605,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.175
1,808476866,435425728,-56770696,7,121.0,0.600,132.0,0.700,180.8,17,22,98.6,4.177
1,808476867,435425630,-56770644,6,121.0,0.600,132.0,0.500,180.8,17,22,98.6,4.177
1,808476868,435425588,-56770703,6,121.0,0.500,132.0,0.600,180.8,17,22,98.6,4.175
1,808476869,435425580,-56770646,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.177
1,808476870,435425620,-56770558,6,121.0,0.500,132.0,0.500,180.8,17,22,98.6,4.176
1,808476871,435425545,-56770593,7,121.0,0.500,132.0,0.000,180.8,17,22,98.6,4.179
1,808476872,435425539,-56770592,6,121.0,0.700,132.0,0.700,180.8,17,22,98.6,4.176
1,808476873,435425524,-56770662,7,121.0,0.800,132.0,0.700,180.8,17,22,98.6,4.176
1,808476874,435425553,-56770758,7,121.0,0.800,132.0,0.000,180.8,17,22,98.6,4.175
1,808476875,435425568,-56770573,6,121.0,0.700,132.0,0.700,180.8,17,22,98.6,4.177
1,808476876,435425521,-56770514,6,121.0,0.500,132.0,0.600,180.8,17,22,98.6,4.177
1,808476877,435425531,-56770455,6,121.0,0.500,132.0,0.600,180.8,17,22,98.6,4.176
1,808476878,435425538,-56770558,7,121.0,0.700,nan,nan,180.8,17,22,98.6,4.175
1,808476879,435425536,-56770327,6,121.0,0.700,132.0,0.800,180.8,17,22,98.6,4.176
1,808476880,435425558,-56770115,6,121.0,0.600,132.0,0.700,180.8,17,22,98.6,4.179
1,808476881,435425479,-56770457,5,121.0,0.600,132.0,0.000,180.8,17,22,98.6,4.177
1,808476882,435425579,-56770952,7,121.0,0.600,132.0,0.600,180.8,17,22,98.6,4.174
1,808476883,435425602,-56771071,6,121.0,0.900,132.0,0.700,180.8,17,22,98.6,4.176
1,808476884,435425365,-56771214,7,121.0,0.900,132.0,0.700,180.8,17,22,98.6,4.176
1,808476885,435425309,-56771437,5,121.0,0.600,132.0,0.700,180.8,17,22,98.6,4.177
1,808476886,435425209,-56771192,6,121.0,0.000,132.0,0.600,180.8,17,22,98.6,4.177
1,808476887,435425269,-56770913,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.174
1,808476888,435425175,-56771087,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.177
1,808476889,435425125,-56771074,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.177
1,808476890,435425131,-56771112,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.176
1,808476891,435425101,-56771042,6,121.0,0.000,132.0,0.000,180.8,17,22,98.6,4.176
1,808476892,435425105,-56771075,7,121.0,0.500,132.0,0.000,180.8,17,22,98.6,4.174
1,808476893,435425254,-56770786,7,121.0,0.500,132.0,0.000,180.8,17,22,98.6,4.176
1,808476894,435425111,-56770871,7,121.0,0.500,132.0,0.000,180.8,17,22,98.6,4.173
1,808476895,435425164,-56770898,7,nan,nan,132.0,0.000,180.8,17,22,98.6,4.179
1,808476896,435425238,-56770730,7,121.0,0.600,132.0,0.700,180.8,17,22,98.6,4.175
1,808476897,435425202,-56770581,6,121.0,0.900,132.0,0.800,180.8,17,22,98.6,4.177
1,808476898,435425144,-56770795,7,121.0,0.600,132.0,0.700,180.8,17,22,98.6,4.179
1,808476899,435425049,-56771151,6,121.0,0.900,132.0,0.900,180.8,17,22,98.6,4.176
1,808476900,435424928,-56771611,6,121.0,0.700,121.0,1.000,180.8,17,22,98.6,4.175
1,808476901,435424787,-56771829,6,121.0,0.700,123.0,0.800,180.8,17,22,98.6,4.174
1,808476902,435424935,-56771709,7,121.0,0.700,123.0,0.700,180.8,17,22,98.6,4.175
1,808476903,435425017,-56771725,6,121.0,0.700,123.0,0.500,180.8,17,22,98.6,4.177
1,808476904,435425058,-56771627,6,121.0,0.900,123.0,0.800,180.8,17,22,98.6,4.177
1,808476905,435425090,-56771539,6,121.0,0.800,123.0,0.500,180.8,17,22,98.6,4.176
1,808476906,435425010,-56771952,6,121.0,0.600,123.0,0.000,180.8,17,22,98.6,4.179
1,808476907,435424982,-56772170,6,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.177
1,808476908,435424939,-56772153,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476909,435425044,-56771964,7,121.0,0.500,123.0,0.600,180.8,17,22,98.6,4.175
1,808476910,435424954,-56771797,7,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476911,435425020,-56771841,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476912,435425218,-56771976,6,121.0,0.500,nan,nan,180.8,17,22,98.6,4.176
1,808476913,435425312,-56771657,6,121.0,0.600,123.0,0.500,180.8,17,22,98.6,4.176
1,808476914,435425184,-56772001,7,121.0,0.600,123.0,0.600,180.8,17,22,98.6,4.177
1,808476915,435425419,-56772034,7,121.0,0.600,123.0,0.600,180.8,17,22,98.6,4.177
1,808476916,435425292,-56772204,6,121.0,0.500,123.0,0.600,180.8,17,22,98.6,4.176
1,808476917,435425263,-56772194,6,121.0,0.000,123.0,0.600,180.8,17,22,98.6,4.179
1,808476918,435425257,-56771990,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476919,435425243,-56772208,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476920,435425126,-56772444,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476921,435425231,-56772091,6,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.175
1,808476922,435425152,-56771984,7,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.177
1,808476923,435425058,-56772179,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476924,435425069,-56772079,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.180
1,808476925,435424980,-56772295,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476926,435424939,-56772269,5,121.0,0.600,123.0,0.000,180.8,17,22,98.6,4.176
1,808476927,435424991,-56772674,6,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.174
1,808476928,435424974,-56773105,7,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476929,435425116,-56773130,4,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476930,435425107,-56773293,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476931,435425019,-56773243,7,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476932,435425041,-56773350,5,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.176
1,808476933,435425056,-56773512,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476934,435425105,-56773430,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476935,435425041,-56773011,6,nan,nan,123.0,0.000,180.8,17,22,98.6,4.173
1,808476936,435425058,-56773101,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476937,435425061,-56773143,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476938,435425108,-56773149,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476939,435425170,-56772999,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.175
1,808476940,435425158,-56772948,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476941,435425151,-56773151,5,121.0,0.600,123.0,0.000,180.8,17,22,98.6,4.175
1,808476942,435425009,-56773479,5,121.0,0.700,123.0,0.000,180.8,17,22,98.6,4.175
1,808476943,435425193,-56773214,7,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.173
1,808476944,435425231,-56773078,5,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.179
1,808476945,435425262,-56773094,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.175
1,808476946,435425330,-56773069,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476947,435425312,-56773166,5,121.0,0.000,nan,nan,180.8,17,22,98.6,4.177
1,808476948,435425345,-56773134,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476949,435425541,-56773236,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476950,435425539,-56773163,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476951,435425548,-56773091,5,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.179
1,808476952,435425509,-56772976,5,121.0,0.700,123.0,0.000,180.8,17,22,98.6,4.179
1,808476953,435425581,-56773255,6,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.174
1,808476954,435425602,-56773267,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476955,435425634,-56773314,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.175
1,808476956,435425636,-56773229,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476957,435425731,-56773227,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476958,435425808,-56773418,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476959,435425822,-56773372,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476960,435425856,-56773705,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476961,435425858,-56773777,5,121.0,0.500,123.0,0.000,180.8,17,22,98.6,4.175
1,808476962,435425868,-56773889,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476963,435425894,-56774009,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.179
1,808476964,435425903,-56774003,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476965,435425923,-56774171,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476966,435425907,-56774285,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476967,435425890,-56773958,7,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.169
1,808476968,435425988,-56774146,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476969,435425998,-56774187,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476970,435426039,-56774219,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476971,435426029,-56773996,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476972,435425995,-56773916,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.175
1,808476973,435426008,-56773967,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476974,435426033,-56774078,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476975,435426015,-56774049,5,nan,nan,123.0,0.000,180.8,17,22,98.6,4.174
1,808476976,435426052,-56774035,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.175
1,808476977,435426086,-56774264,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476978,435426063,-56774223,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476979,435426042,-56774139,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
