[DATA] 1,29,808476919,808476918,435425257,-56771990,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.176,-52,10.00
[GNSS]: 808476923,435425792,-56772281,9
[GNSS]: 808476923,435425792,-56772281,9
[GNSS]: 808476927,435425775,-56772305,9
[GNSS]: 808476927,435425775,-56772305,9
[DATA] 1,29,808476929,808476928,435424974,-56773105,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.173,-56,10.00
[GNSS]: 808476933,435425823,-56772402,9
[GNSS]: 808476933,435425823,-56772402,9
[GNSS]: 808476938,435425762,-56772338,8
[GNSS]: 808476938,435425762,-56772338,8
[DATA] 1,29,808476940,808476939,435425170,-56772999,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.175,-51,9.50
[GNSS]: 808476942,435425757,-56772355,9
[GNSS]: 808476942,435425757,-56772355,9
[GNSS]: 808476948,435425747,-56772432,9
[GNSS]: 808476948,435425747,-56772432,9
[DATA] 1,29,808476951,808476950,435425539,-56773163,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.174,-53,9.50
[GNSS]: 808476952,435425730,-56772462,9
[GNSS]: 808476952,435425730,-56772462,9
[GNSS]: 808476958,435425743,-56772435,9
[GNSS]: 808476958,435425743,-56772435,9
[DATA] 1,29,808476961,808476960,435425856,-56773705,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.174,-53,9.50
[GNSS]: 808476964,435425814,-56772478,9
[GNSS]: 808476964,435425814,-56772478,9
[GNSS]: 808476969,435425798,-56772623,9
[GNSS]: 808476969,435425798,-56772623,9
[DATA] 1,29,808476971,808476970,435426039,-56774219,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.174,-53,9.25
[GNSS]: 808476973,435425773,-56772641,9
[GNSS]: 808476973,435425773,-56772641,9
[GNSS]: 808476979,435425723,-56772838,9
[GNSS]: 808476979,435425723,-56772838,9
[DATA] 1,29,808476981,808476980,435426025,-56773920,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.178,-52,9.25
[GNSS]: 808476984,435425669,-56772973,9
[GNSS]: 808476984,435425669,-56772973,9
[GNSS]: 808476989,435425683,-56773075,9
[GNSS]: 808476989,435425683,-56773075,9
[DATA] 1,29,808476992,808476991,435424938,-56773511,121.0,0.00,123.0,0.00,180.8,17,22,98.6,4.178,-53,9.50
[GNSS]: 808476993,435425657,-56773204,9
[GNSS]: 808476993,435425657,-56773204,9
[GNSS]: 808476998,435425682,-56773357,9
[GNSS]: 808476998,435425682,-56773357,9
[DATA] 1,29,808477002,808477001,435424801,-56773736,121.0,0.00,123.0,0.00,180.7,17,22,98.6,4.174,-52,9.50
[GNSS]: 808477003,435425644,-56773500,9
[GNSS]: 808477003,435425644,-56773500,9
[GNSS]: 808477009,435425640,-56773524,8
[GNSS]: 808477009,435425640,-56773524,8
[DATA] 1,29,808477012,808477011,435424298,-56773939,121.0,0.60,123.0,0.70,180.7,17,22,98.6,4.175,-52,9.75
[GNSS]: 808477015,435425648,-56773559,9
[GNSS]: 808477015,435425648,-56773559,9
[GNSS]: 808477020,435425667,-56773571,9
[GNSS]: 808477020,435425667,-56773571,9
[DATA] 1,29,808477023,808477022,435424552,-56772629,127.0,0.80,123.0,0.00,180.7,17,22,98.6,4.175,-55,9.75
[GNSS]: 808477024,435425656,-56773650,9
[GNSS]: 808477024,435425656,-56773650,9
[GNSS]: 808477030,435425583,-56773650,9
[GNSS]: 808477030,435425583,-56773650,9
[DATA] 1,29,808477033,808477032,435424261,-56772071,127.0,0.00,123.0,0.00,180.7,17,22,98.6,4.176,-52,10.00
[GNSS]: 808477034,435425526,-56773642,9
[GNSS]: 808477034,435425526,-56773642,9
[GNSS]: 808477040,435425454,-56773552,9
[GNSS]: 808477040,435425454,-56773552,9
[DATA] 1,29,808477043,808477042,435424606,-56771457,127.0,0.00,123.0,0.00,180.7,17,22,98.6,4.175,-52,10.00
[GNSS]: 808477045,435425464,-56773570,9
[GNSS]: 808477045,435425464,-56773570,9
[GNSS]: 808477050,435425468,-56773610,9
[GNSS]: 808477050,435425468,-56773610,9
[DATA] 1,29,808477053,808477052,435425046,-56771238,127.0,0.00,123.0,0.00,180.7,17,22,98.6,4.178,-52,10.00
[GNSS]: 808477054,435425478,-56773619,9
[GNSS]: 808477054,435425478,-56773619,9
[GNSS]: 808477060,435425484,-56773697,8
[GNSS]: 808477060,435425484,-56773697,8
[DATA] 1,29,808477064,808477063,435425259,-56770828,127.0,0.00,123.0,0.00,180.7,17,22,98.6,4.175,-53,9.50
[GNSS]: 808477064,435425475,-56773643,9
[GNSS]: 808477064,435425475,-56773643,9
[GNSS]: 808477071,435425471,-56773539,9
[GNSS]: 808477071,435425471,-56773539,9
[DATA] 1,29,808477074,808477073,435425439,-56770583,127.0,0.00,123.0,0.00,180.7,17,22,98.6,4.174,-53,9.00
[GNSS]: 808477076,435425425,-56773421,9
[GNSS]: 808477076,435425425,-56773421,9
[GNSS]: 808477080,435425403,-56773301,9
[GNSS]: 808477080,435425403,-56773301,9
[DATA] 1,29,808477084,808477083,435424942,-56771179,127.0,0.60,123.0,0.00,180.7,17,22,98.6,4.174,-53,9.50
[GNSS]: 808477086,435425415,-56773225,9
[GNSS]: 808477086,435425415,-56773225,9
[GNSS]: 808477090,435425391,-56773055,8
[GNSS]: 808477090,435425391,-56773055,8
[DATA] 1,29,808477094,808477093,435425149,-56770540,127.0,0.70,123.0,0.70,180.7,17,22,98.6,4.174,-53,9.00
[GNSS]: 808477096,435425398,-56772976,8
[GNSS]: 808477096,435425398,-56772976,8
[GNSS]: 808477101,435425429,-56772888,8
[GNSS]: 808477101,435425429,-56772888,8
[DATA] 1,29,808477105,808477104,435425079,-56770775,127.0,0.00,123.0,0.00,180.7,17,22,98.6,4.174,-53,11.75
[GNSS]: 808477105,435425458,-56772781,8
[GNSS]: 808477105,435425458,-56772781,8
[GNSS]: 808477111,435425471,-56772681,8
[GNSS]: 808477111,435425471,-56772681,8
[DATA] 1,29,808477115,808477114,435425051,-56771346,127.0,0.00,123.0,0.50,180.6,17,22,98.6,4.175,-53,9.50
[GNSS]: 808477115,435425469,-56772603,8
[GNSS]: 808477115,435425469,-56772603,8
[GNSS]: 808477121,435425440,-56772500,8
[GNSS]: 808477121,435425440,-56772500,8
[GNSS]: 808477127,435425460,-56772549,8
[GNSS]: 808477127,435425460,-56772549,8
[DATA] 1,29,808477127,808477125,435424461,-56771995,116.0,0.70,107.0,0.60,180.6,17,22,98.6,4.175,-53,9.25
[GNSS]: 808477132,435425486,-56772607,8
[GNSS]: 808477132,435425486,-56772607,8
[GNSS]: 808477136,435425501,-56772605,9
[GNSS]: 808477136,435425501,-56772605,9
[DATA] 1,29,808477136,808477135,435424750,-56772052,116.0,0.50,107.0,0.70,180.6,17,22,98.6,4.175,-55,9.50
[GNSS]: 808477142,435425538,-56772608,9
[GNSS]: 808477142,435425538,-56772608,9
[GNSS]: 808477146,435425565,-56772653,9
[GNSS]: 808477146,435425565,-56772653,9
[DATA] 1,29,808477147,808477146,435425059,-56771218,121.0,1.00,107.0,0.50,180.6,17,22,98.6,4.175,-55,9.75
[GNSS]: 808477152,435425611,-56772705,9
[GNSS]: 808477152,435425611,-56772705,9
[GNSS]: 808477157,435425678,-56772758,9
[GNSS]: 808477157,435425678,-56772758,9
[DATA] 1,29,808477157,808477156,435425172,-56771643,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-54,9.75
[GNSS]: 808477161,435425733,-56772788,9
[GNSS]: 808477161,435425733,-56772788,9
[GNSS]: 808477167,435425768,-56772738,9
[GNSS]: 808477167,435425768,-56772738,9
[DATA] 1,29,808477168,808477167,435425572,-56771490,110.0,0.50,107.0,0.00,180.6,17,22,98.6,4.176,-52,10.00
[GNSS]: 808477171,435425823,-56772717,8
[GNSS]: 808477171,435425823,-56772717,8
[GNSS]: 808477177,435425867,-56772729,8
[GNSS]: 808477177,435425867,-56772729,8
[DATA] 1,29,808477179,808477178,435425365,-56771017,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.176,-52,10.00
[GNSS]: 808477183,435425906,-56772717,8
[GNSS]: 808477183,435425906,-56772717,8
[GNSS]: 808477187,435426008,-56772670,9
[GNSS]: 808477187,435426008,-56772670,9
[DATA] 1,29,808477189,808477188,435425136,-56771836,110.0,0.60,107.0,0.00,180.6,17,22,98.6,4.176,-56,9.75
[GNSS]: 808477193,435426135,-56772668,8
[GNSS]: 808477193,435426135,-56772668,8
[GNSS]: 808477197,435426131,-56772747,8
[GNSS]: 808477197,435426131,-56772747,8
[DATA] 1,29,808477200,808477199,435424613,-56771929,110.0,0.50,107.0,0.50,180.6,17,22,98.6,4.176,-55,10.25
[GNSS]: 808477203,435426099,-56772769,8
[GNSS]: 808477203,435426099,-56772769,8
[GNSS]: 808477208,435426087,-56772817,8
[GNSS]: 808477208,435426087,-56772817,8
[DATA] 1,29,808477210,808477209,435424524,-56771678,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-55,10.00
[GNSS]: 808477212,435426076,-56772896,8
[GNSS]: 808477212,435426076,-56772896,8
[GNSS]: 808477218,435426087,-56772928,8
[GNSS]: 808477218,435426087,-56772928,8
[DATA] 1,29,808477221,808477220,435424888,-56771865,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-55,9.75
[GNSS]: 808477222,435426105,-56772996,8
[GNSS]: 808477222,435426105,-56772996,8
[GNSS]: 808477228,435425945,-56772497,9
[GNSS]: 808477228,435425945,-56772497,9
[DATA] 1,29,808477232,808477231,435425164,-56771874,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-55,9.50
[GNSS]: 808477234,435425869,-56772259,9
[GNSS]: 808477234,435425869,-56772259,9
[GNSS]: 808477239,435425785,-56772129,9
[GNSS]: 808477239,435425785,-56772129,9
[GNSS]: 808477243,435425699,-56772136,9
[GNSS]: 808477243,435425699,-56772136,9
[DATA] 1,29,808477243,808477242,435425142,-56771811,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-56,9.50
[GNSS]: 808477249,435425618,-56772194,9
[GNSS]: 808477249,435425618,-56772194,9
[GNSS]: 808477253,435425572,-56772205,9
[GNSS]: 808477253,435425572,-56772205,9
[DATA] 1,29,808477253,808477252,435425585,-56771780,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.173,-55,10.00
[GNSS]: 808477259,435425557,-56772126,9
[GNSS]: 808477259,435425557,-56772126,9
[GNSS]: 808477264,435425558,-56771998,10
[GNSS]: 808477264,435425558,-56771998,10
[DATA] 1,29,808477264,808477263,435425742,-56771397,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.173,-54,9.75
[GNSS]: 808477269,435425587,-56771869,10
[GNSS]: 808477269,435425587,-56771869,10
[GNSS]: 808477273,435425618,-56771765,10
[GNSS]: 808477273,435425618,-56771765,10
[DATA] 1,29,808477275,808477274,435425753,-56773253,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.173,-55,9.50
[GNSS]: 808477279,435425655,-56771646,10
[GNSS]: 808477279,435425655,-56771646,10
[GNSS]: 808477283,435425689,-56771577,10
[GNSS]: 808477283,435425689,-56771577,10
[DATA] 1,29,808477285,808477284,435425641,-56773077,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.173,-54,9.50
[GNSS]: 808477290,435425739,-56771452,10
[GNSS]: 808477290,435425739,-56771452,10
[GNSS]: 808477295,435425791,-56771330,10
[GNSS]: 808477295,435425791,-56771330,10
[DATA] 1,29,808477295,808477294,435425496,-56772504,6553.5,6553.50,107.0,0.00,180.6,17,22,98.6,4.175,-54,9.75
[GNSS]: 808477299,435425830,-56771225,10
[GNSS]: 808477299,435425830,-56771225,10
[GNSS]: 808477305,435425813,-56771253,10
[GNSS]: 808477305,435425813,-56771253,10
[DATA] 1,29,808477306,808477305,435425619,-56772616,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-52,9.75
[GNSS]: 808477309,435425806,-56771245,10
[GNSS]: 808477309,435425806,-56771245,10
[GNSS]: 808477314,435425809,-56771190,10
[GNSS]: 808477314,435425809,-56771190,10
[DATA] 1,29,808477317,808477316,435425615,-56772227,110.0,0.50,107.0,0.00,180.6,17,22,98.6,4.175,-54,9.50
[GNSS]: 808477320,435425793,-56771166,10
[GNSS]: 808477320,435425793,-56771166,10
[GNSS]: 808477325,435425804,-56771153,10
[GNSS]: 808477325,435425804,-56771153,10
[DATA] 1,29,808477327,808477326,435425375,-56771970,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-52,9.50
